captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21374.first,candidates.21374.last,candidates.21374.incumbent,candidates.21374.party,candidates.21374.candidateID,candidates.21374.ballotOrder,candidates.21374.polID,candidates.21374.polNum,candidates.21374.electWon,candidates.22554.first,candidates.22554.last,candidates.22554.party,candidates.22554.candidateID,candidates.22554.ballotOrder,candidates.22554.polID,candidates.22554.polNum,candidates.22554.electWon,candidates.22763.first,candidates.22763.last,candidates.22763.party,candidates.22763.candidateID,candidates.22763.ballotOrder,candidates.22763.polID,candidates.22763.polNum,candidates.22763.electWon,candidates.21374.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IN-20221108_Eday64,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,0,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,IN-20221108_Eday80,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,0,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,3546,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667950906,2022-11-08 23:41:46 +0000,e16ff5d831c790d2a4ca6ae54f46d1aa82402f94,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,37514,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,45788,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,62664,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,73967,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,258036,99,77031,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,2022-11-09T00:44:05.774Z,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,258036,99,73967,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,258036,99,79160,931077,True,20221108IN15020,2022-11-08,IN,21374,Jim,Banks,True,GOP,21374,1,64756,17425,0.0,Gary,Snyder,Dem,22554,2,70014,18254,0.0,Nathan,Gotsch,Ind,22763,3,71636,18770,0.0,2022-11-09T00:44:05.774Z,
