captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-07T21:19:58.234Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-08T18:57:40.353Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-08T18:57:40.353Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-08T18:57:40.353Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,MI,26151,2,2022-11-09T01:00:00.000Z,FIPSCode,26151,0,2022-11-09T01:06:06.636Z,0,0.0,31,0.0,35878,0,0.0,37955,0,0.0,37339,0,0.0,37982,0,0.0,37956,0,0.0,37976,0,0.0,19100,99,0,32516,0,0
