captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.6450.last,candidates.6450.party,candidates.6450.candidateID,candidates.6450.ballotOrder,candidates.6450.polID,candidates.6450.polNum,candidates.6450.electWon,candidates.6451.last,candidates.6451.party,candidates.6451.candidateID,candidates.6451.ballotOrder,candidates.6451.polID,candidates.6451.polNum,candidates.6451.electWon,raceCallStatus,candidates.6450.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,99,0,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,0,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,OR-20221108_Eday80,38,Ballot Issue,G,Polls Closed/Waiting First Report,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,0,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,638058,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,879708,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,897980,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,989320,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,1148209,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667971921,2022-11-08 23:32:01 -0600,1ebecb55cb747fea463c7459ee81768ba8fae636,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,1149430,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Affordable care,True,True,111 - Ensure Right to Healthcare,0,2175000,90,1152865,2976195,True,20221108OR39167,2022-11-08,OR,Yes,Yes,6450,1,2,38829,0,No,No,6451,2,3,38830,0,,,
