captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108CA6123,live,18.24,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:26:22.466Z,432,25614,1.69,21165,1527040,60.87,22749,981540,39.13,13750000,90,2508580,21885545,432,4673,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108CA6123,live,18.28,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:27:42.438Z,432,25614,1.69,21165,1529289,60.84,22749,984468,39.16,13750000,90,2513757,21885545,432,4683,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,20221108CA6123,live,18.53,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:28:14.430Z,432,25614,1.69,21165,1545486,60.64,22749,1002956,39.36,13750000,90,2548442,21885545,432,4747,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108CA6123,live,18.53,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:30:46.092Z,432,25614,1.69,21165,1545486,60.64,22749,1002956,39.36,13750000,90,2548442,21885545,432,4747,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108CA6123,live,18.53,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:31:49.785Z,432,25614,1.69,21165,1545486,60.64,22749,1002956,39.36,13750000,90,2548442,21885545,432,4747,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108CA6123,live,25.89,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:32:26.011Z,619,25614,2.42,21165,2234495,62.77,22749,1325466,37.23,13750000,90,3559961,21885545,619,6632,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108CA6123,live,25.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:33:18.864Z,638,25614,2.49,21165,2234945,62.76,22749,1326245,37.24,13750000,90,3561190,21885545,638,6634,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108CA6123,live,25.92,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:33:48.193Z,638,25614,2.49,21165,2235453,62.73,22749,1328032,37.27,13750000,90,3563485,21885545,638,6638,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,20221108CA6123,live,25.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:34:27.544Z,659,25614,2.57,21165,2236987,62.72,22749,1329524,37.28,13750000,90,3566511,21885545,659,6644,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108CA6123,live,25.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:34:38.350Z,659,25614,2.57,21165,2236987,62.72,22749,1329524,37.28,13750000,90,3566511,21885545,659,6644,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108CA6123,live,25.94,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:37:48.093Z,659,25614,2.57,21165,2236987,62.72,22749,1329524,37.28,13750000,90,3566511,21885545,659,6644,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108CA6123,live,26.89,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:39:34.636Z,659,25614,2.57,21165,2313644,62.58,22749,1383394,37.42,13750000,90,3697038,21885545,659,6887,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108CA6123,live,26.89,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:39:51.948Z,659,25614,2.57,21165,2313644,62.58,22749,1383394,37.42,13750000,90,3697038,21885545,659,6887,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,20221108CA6123,live,28.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:40:44.430Z,909,25614,3.55,21165,2416084,62.33,22749,1460257,37.67,13750000,90,3876341,21885545,909,7221,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108CA6123,live,28.19,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:42:19.977Z,909,25614,3.55,21165,2416084,62.33,22749,1460257,37.67,13750000,90,3876341,21885545,909,7221,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108CA6123,live,28.43,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:44:45.895Z,974,25614,3.8,21165,2431095,62.19,22749,1477916,37.81,13750000,90,3909011,21885545,974,7282,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108CA6123,live,28.43,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:46:06.883Z,974,25614,3.8,21165,2431095,62.19,22749,1477916,37.81,13750000,90,3909011,21885545,974,7282,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108CA6123,live,28.85,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:50:47.531Z,1150,25614,4.49,21165,2456738,61.93,22749,1510163,38.07,13750000,90,3966901,21885545,1150,7390,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108CA6123,live,28.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:52:51.107Z,1150,25614,4.49,21165,2459585,61.89,22749,1514287,38.11,13750000,90,3973872,21885545,1150,7403,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108CA6123,live,28.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:54:35.375Z,1150,25614,4.49,21165,2459585,61.89,22749,1514287,38.11,13750000,90,3973872,21885545,1150,7403,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108CA6123,live,29.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:55:04.373Z,4830,25614,18.86,21165,2524787,61.41,22749,1586659,38.59,13750000,90,4111446,21885545,4830,7659,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108CA6123,live,30.84,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T04:57:42.378Z,4830,25614,18.86,21165,2633769,62.11,22749,1606814,37.89,13750000,90,4240583,21885545,4830,7900,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108CA6123,live,30.85,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:04:42.231Z,5022,25614,19.61,21165,2634028,62.1,22749,1607687,37.9,13750000,90,4241715,21885545,5022,7902,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108CA6123,live,31.06,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:06:04.682Z,5322,25614,20.78,21165,2644737,61.93,22749,1625970,38.07,13750000,90,4270707,21885545,5322,7956,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,20221108CA6123,live,31.06,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:06:52.319Z,5322,25614,20.78,21165,2644737,61.93,22749,1625970,38.07,13750000,90,4270707,21885545,5322,7956,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,20221108CA6123,live,31.06,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:07:39.017Z,5322,25614,20.78,21165,2644813,61.93,22749,1626112,38.07,13750000,90,4270925,21885545,5322,7956,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,20221108CA6123,live,31.06,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:08:33.502Z,5322,25614,20.78,21165,2644813,61.93,22749,1626112,38.07,13750000,90,4270925,21885545,5322,7956,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,20221108CA6123,live,31.06,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:09:22.178Z,5322,25614,20.78,21165,2644813,61.93,22749,1626112,38.07,13750000,90,4270925,21885545,5322,7956,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,20221108CA6123,live,31.33,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:11:14.616Z,5322,25614,20.78,21165,2665576,61.88,22749,1641736,38.12,13750000,90,4307312,21885545,5322,8024,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,20221108CA6123,live,31.33,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:13:09.914Z,5322,25614,20.78,21165,2665576,61.88,22749,1641736,38.12,13750000,90,4307312,21885545,5322,8024,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,20221108CA6123,live,31.36,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:16:32.151Z,5407,25614,21.11,21165,2666949,61.86,22749,1644619,38.14,13750000,90,4311568,21885545,5407,8032,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971124,2022-11-08 23:18:44 -0600,f9d1c6b5aa5f6a3f4c976d51307de08576c2bf77,20221108CA6123,live,31.36,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:17:19.751Z,5407,25614,21.11,21165,2666972,61.86,22749,1644671,38.14,13750000,90,4311643,21885545,5407,8032,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,20221108CA6123,live,31.36,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:20:35.026Z,5407,25614,21.11,21165,2666972,61.86,22749,1644671,38.14,13750000,90,4311643,21885545,5407,8032,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,20221108CA6123,live,31.38,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:21:31.832Z,5413,25614,21.13,21165,2667799,61.84,22749,1646297,38.16,13750000,90,4314096,21885545,5413,8036,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971438,2022-11-08 23:23:58 -0600,d5ddddc05986f343066e92d34cfda0b6971066eb,20221108CA6123,live,31.38,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:22:32.203Z,5413,25614,21.13,21165,2667799,61.84,22749,1646297,38.16,13750000,90,4314096,21885545,5413,8036,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971571,2022-11-08 23:26:11 -0600,d2379320e55d7c8b235939474aad516c1cf9a83b,20221108CA6123,live,31.38,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:23:56.880Z,5717,25614,22.32,21165,2668010,61.83,22749,1646731,38.17,13750000,90,4314741,21885545,5717,8038,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971657,2022-11-08 23:27:37 -0600,d29b633bc901fb24234e16251a717d43d2b1d6c1,20221108CA6123,live,31.38,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:26:19.257Z,5717,25614,22.32,21165,2668010,61.83,22749,1646731,38.17,13750000,90,4314741,21885545,5717,8038,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971699,2022-11-08 23:28:19 -0600,ab5f2b666bd1b9bf6989ccd1e80db43497d771dc,20221108CA6123,live,31.54,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:26:47.785Z,5717,25614,22.32,21165,2678006,61.76,22749,1658385,38.24,13750000,90,4336391,21885545,5717,8078,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,20221108CA6123,live,31.54,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:28:47.952Z,5717,25614,22.32,21165,2678006,61.76,22749,1658385,38.24,13750000,90,4336391,21885545,5717,8078,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972216,2022-11-08 23:36:56 -0600,85a5bd7dbe5253f418489691a179128d5ff518d6,20221108CA6123,live,31.66,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:33:56.539Z,5716,25614,22.32,21165,2685383,61.69,22749,1667430,38.31,13750000,90,4352813,21885545,5716,8109,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,20221108CA6123,live,31.78,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:37:12.241Z,5719,25614,22.33,21165,2695035,61.68,22749,1674156,38.32,13750000,90,4369191,21885545,5719,8139,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108CA6123,live,31.78,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:37:12.241Z,5719,25614,22.33,21165,2695035,61.68,22749,1674156,38.32,13750000,90,4369191,21885545,5719,8139,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,20221108CA6123,live,31.78,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:39:01.675Z,5719,25614,22.33,21165,2695035,61.68,22749,1674156,38.32,13750000,90,4369191,21885545,5719,8139,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,20221108CA6123,live,31.81,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:42:14.990Z,5719,25614,22.33,21165,2696353,61.65,22749,1677285,38.35,13750000,90,4373638,21885545,5719,8147,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,20221108CA6123,live,31.81,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:42:52.347Z,5543,25614,21.64,21165,2696787,61.65,22749,1677701,38.35,13750000,90,4374488,21885545,5543,8149,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108CA6123,live,31.81,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:44:42.082Z,5543,25614,21.64,21165,2696787,61.65,22749,1677701,38.35,13750000,90,4374488,21885545,5543,8149,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,20221108CA6123,live,31.9,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:46:40.991Z,5773,25614,22.54,21165,2705542,61.69,22749,1680125,38.31,13750000,90,4385667,21885545,5773,8170,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,20221108CA6123,live,32.0,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:47:41.929Z,5773,25614,22.54,21165,2709396,61.58,22749,1690192,38.42,13750000,90,4399588,21885545,5773,8196,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,20221108CA6123,live,32.0,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:49:20.668Z,5773,25614,22.54,21165,2709510,61.58,22749,1690742,38.42,13750000,90,4400252,21885545,5773,8197,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973074,2022-11-08 23:51:14 -0600,eb28abe2520dfc732dc2e53485df27d909fe0dce,20221108CA6123,live,32.0,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:49:58.069Z,5773,25614,22.54,21165,2709510,61.58,22749,1690742,38.42,13750000,90,4400252,21885545,5773,8197,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,20221108CA6123,live,32.0,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:50:25.982Z,5773,25614,22.54,21165,2709510,61.58,22749,1690742,38.42,13750000,90,4400252,21885545,5773,8197,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,20221108CA6123,live,32.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:52:13.662Z,5789,25614,22.6,21165,2709656,61.57,22749,1691208,38.43,13750000,90,4400864,21885545,5789,8198,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,20221108CA6123,live,32.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:52:48.824Z,5789,25614,22.6,21165,2709656,61.57,22749,1691208,38.43,13750000,90,4400864,21885545,5789,8198,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,20221108CA6123,live,32.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:54:28.527Z,5789,25614,22.6,21165,2709656,61.57,22749,1691208,38.43,13750000,90,4400864,21885545,5789,8198,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108CA6123,live,32.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:56:05.577Z,5789,25614,22.6,21165,2709656,61.57,22749,1691208,38.43,13750000,90,4400864,21885545,5789,8198,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,20221108CA6123,live,32.01,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:57:57.275Z,5789,25614,22.6,21165,2709656,61.57,22749,1691208,38.43,13750000,90,4400864,21885545,5789,8198,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,20221108CA6123,live,32.08,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:58:44.834Z,5789,25614,22.6,21165,2715260,61.55,22749,1696102,38.45,13750000,90,4411362,21885545,5789,8218,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108CA6123,live,32.08,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T05:59:34.746Z,5789,25614,22.6,21165,2715260,61.55,22749,1696102,38.45,13750000,90,4411362,21885545,5789,8218,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108CA6123,live,32.08,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T06:00:36.413Z,5789,25614,22.6,21165,2715260,61.55,22749,1696102,38.45,13750000,90,4411362,21885545,5789,8218,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,20221108CA6123,live,32.15,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T06:01:31.023Z,5996,25614,23.41,21165,2719010,61.51,22749,1701663,38.49,13750000,90,4420673,21885545,5996,8235,X,2022-11-09T04:00:13.484Z,0.0,1.0
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,20221108CA6123,live,32.15,CA,California,5,1,2022-11-09T04:00:00.000Z,state,0,2022-11-09T06:02:20.948Z,5996,25614,23.41,21165,2719010,61.51,22749,1701663,38.49,13750000,90,4420673,21885545,5996,8235,X,2022-11-09T04:00:13.484Z,0.0,1.0
