captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.48785.last,candidates.48785.party,candidates.48785.candidateID,candidates.48785.ballotOrder,candidates.48785.polID,candidates.48785.polNum,candidates.48785.electWon,candidates.48786.last,candidates.48786.party,candidates.48786.candidateID,candidates.48786.ballotOrder,candidates.48786.polID,candidates.48786.polNum,candidates.48786.electWon,raceCallStatus,candidates.48786.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,SD-20221108_Eday80,42,Ballot Issue,G,Awaiting Poll Close,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,0,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,11133,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,19288,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,34015,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,47646,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,54003,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,58360,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,88163,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,113323,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,129399,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,157579,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,176258,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,368000,99,157579,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,176258,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,192147,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,203903,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,226573,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667971699,2022-11-08 23:28:19 -0600,ab5f2b666bd1b9bf6989ccd1e80db43497d771dc,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,238698,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,243239,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,245538,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,253270,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,267935,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,273773,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,285636,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,273773,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667976590,2022-11-09 00:49:50 -0600,94cc860afa532570fe1eea1ef2140983ffb9d8e8,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,285636,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,273773,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,285636,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
1667977288,2022-11-09 01:01:28 -0600,8a44f565442a4579e6df315edf5565e7f37a882b,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Amendment,Federal poverty line,True,True,True,D - Expand Medicaid Coverage,1,341708,99,297239,654757,True,20221108SD42581,2022-11-08,SD,No,No,48785,2,3,42851,0,Yes,Yes,48786,1,2,42850,0,,
