captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.6456.last,candidates.6456.party,candidates.6456.candidateID,candidates.6456.ballotOrder,candidates.6456.polID,candidates.6456.polNum,candidates.6456.electWon,candidates.6457.last,candidates.6457.party,candidates.6457.candidateID,candidates.6457.ballotOrder,candidates.6457.polID,candidates.6457.polNum,candidates.6457.electWon,raceCallStatus,candidates.6457.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,99,0,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,0,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,OR-20221108_Eday80,38,Ballot Issue,G,Polls Closed/Waiting First Report,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,0,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,654142,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,901706,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,920386,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1014410,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667970772,2022-11-08 23:12:52 -0600,ff16f6d52970f222f2507893063188ae79c5be58,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1176680,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1014410,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1176680,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1178108,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,To purchase and possess,True,True,True,114 - Change Firearm Regulation,1,2175000,90,1181625,2976195,True,20221108OR39170,2022-11-08,OR,No,No,6456,2,3,38830,0.0,Yes,Yes,6457,1,2,38829,0.0,,,
