captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.55745.last,candidates.55745.party,candidates.55745.candidateID,candidates.55745.ballotOrder,candidates.55745.polID,candidates.55745.polNum,candidates.55745.electWon,candidates.55746.last,candidates.55746.party,candidates.55746.candidateID,candidates.55746.ballotOrder,candidates.55746.polID,candidates.55746.polNum,candidates.55746.electWon,raceCallStatus,candidates.55745.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WY-20221108_Eday80,51,Ballot Issue,G,Awaiting Poll Close,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,0,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,9213,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,14682,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,36044,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,40650,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,46275,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,57839,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,104956,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,130239,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,134536,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,150477,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,220000,99,159397,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,164767,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,,
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,164767,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667977288,2022-11-09 01:01:28 -0600,8a44f565442a4579e6df315edf5565e7f37a882b,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,167735,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667979845,2022-11-09 01:44:05 -0600,56f55ff2a859e10bf2feb3a958e483acbe185172,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,169953,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667980717,2022-11-09 01:58:37 -0600,979cc4970243f257438e38dd6dfd832de95ae652,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,187732,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,169953,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667980840,2022-11-09 02:00:40 -0600,5418f1636d7484673d071c25f7efde6e91377caa,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,187732,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667981523,2022-11-09 02:12:03 -0600,c8fb7bc9a3bbb68a30573d2004f14a44847334fa,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,193844,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,190000,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667986431,2022-11-09 03:33:51 -0600,571b6e116a19aa53d8fa13ce1c809bdc2f746683,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,192000,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667986510,2022-11-09 03:35:10 -0600,acecbdfc9911e82977e1f99d23cbbf9908265bd5,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,190000,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667986590,2022-11-09 03:36:30 -0600,807a67bd2dd5f5804d3aaa9d1f793b08c0174156,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,192000,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
1667986630,2022-11-09 03:37:10 -0600,bdc18b7713211c3f675ae3f141b7e51a89bfd88d,WY-20221108_Eday80,51,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,"From 70 to 75,",True,True,B - Raise Judical Retirement Age,0,190000,99,190445,295926,True,20221108WY51895,2022-11-08,WY,Against,No,55745,2,3,52025,0,For,Yes,55746,1,2,52024,0,Called,2022-11-09T06:42:51.523Z
